"","osm_id","code","fclass","name","ref","oneway","maxspeed","layer","bridge","tunnel"
"5131","43707776",5122,"residential",NA,NA,"B",0,"0","F","F"
"5132","43707777",5122,"residential",NA,NA,"B",0,"0","F","F"
"5133","43707778",5122,"residential",NA,NA,"B",0,"0","F","F"
"5134","43707779",5122,"residential",NA,NA,"B",0,"0","F","F"
"5135","43707780",5122,"residential",NA,NA,"B",0,"0","F","F"
"5136","43707781",5122,"residential",NA,NA,"B",0,"0","F","F"
"5137","43707782",5122,"residential",NA,NA,"B",0,"0","F","F"
"5138","43707783",5122,"residential",NA,NA,"B",0,"0","F","F"
"5139","43707784",5122,"residential",NA,NA,"B",0,"0","F","F"
"5140","43707785",5122,"residential",NA,NA,"B",0,"0","F","F"
"5141","43707786",5122,"residential",NA,NA,"B",0,"0","F","F"
"5142","43707787",5122,"residential",NA,NA,"B",0,"0","F","F"
"5143","43707789",5122,"residential",NA,NA,"B",0,"0","F","F"
"5144","43707790",5122,"residential",NA,NA,"B",0,"0","F","F"
"5145","43707792",5122,"residential",NA,NA,"B",0,"0","F","F"
"5146","43707795",5122,"residential",NA,NA,"B",0,"0","F","F"
"5147","43707796",5122,"residential",NA,NA,"B",0,"0","F","F"
"5148","43707798",5122,"residential",NA,NA,"B",0,"0","F","F"
"5149","43707799",5122,"residential",NA,NA,"B",0,"0","F","F"
"5150","43707801",5154,"path",NA,NA,"B",0,"0","F","F"
"5151","43707802",5122,"residential",NA,NA,"B",0,"0","F","F"
"5152","43707804",5122,"residential",NA,NA,"B",0,"0","F","F"
"5153","43707805",5122,"residential",NA,NA,"B",0,"0","F","F"
"5154","43707807",5122,"residential",NA,NA,"B",0,"0","F","F"
"5155","43707810",5122,"residential",NA,NA,"B",0,"0","F","F"
"5156","43707812",5122,"residential",NA,NA,"B",0,"0","F","F"
"5157","43707813",5122,"residential",NA,NA,"B",0,"0","F","F"
"5158","43707814",5122,"residential",NA,NA,"B",0,"0","F","F"
"5159","43707815",5122,"residential",NA,NA,"B",0,"0","F","F"
"5160","43707819",5122,"residential",NA,NA,"B",0,"0","F","F"
"5161","43707820",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"5162","43707821",5122,"residential",NA,NA,"B",0,"0","F","F"
"5163","43707822",5122,"residential",NA,NA,"B",0,"0","F","F"
"5164","43707823",5122,"residential",NA,NA,"B",0,"0","F","F"
"5165","43707824",5122,"residential",NA,NA,"B",0,"0","F","F"
"5166","43707826",5122,"residential",NA,NA,"B",0,"0","F","F"
"5167","43707827",5122,"residential",NA,NA,"B",0,"0","F","F"
"5168","43707830",5122,"residential",NA,NA,"B",0,"0","F","F"
"5169","43707831",5122,"residential",NA,NA,"B",0,"0","F","F"
"5170","43707832",5122,"residential",NA,NA,"B",0,"0","F","F"
"5171","43707833",5122,"residential",NA,NA,"B",0,"0","F","F"
"5172","43707836",5113,"primary","Equatorial Guinea Street",NA,"F",0,"1","T","F"
"5173","43707838",5122,"residential",NA,NA,"B",0,"1","F","F"
"5174","43707839",5122,"residential",NA,NA,"B",0,"0","F","F"
"5175","43707840",5122,"residential",NA,NA,"B",0,"0","F","F"
"5176","43707841",5122,"residential",NA,NA,"B",0,"0","F","F"
"5177","43707842",5122,"residential",NA,NA,"B",0,"0","F","F"
"5178","43707843",5122,"residential",NA,NA,"B",0,"0","F","F"
"5179","43707846",5122,"residential",NA,NA,"B",0,"0","F","F"
"5180","43707848",5122,"residential",NA,NA,"B",0,"0","F","F"
"5181","43707849",5122,"residential",NA,NA,"B",0,"0","F","F"
"5182","43707850",5122,"residential",NA,NA,"B",0,"0","F","F"
"5183","43707851",5122,"residential",NA,NA,"B",0,"0","F","F"
"5184","43707853",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"5185","43707854",5113,"primary",NA,NA,"F",0,"0","F","F"
"5186","43707856",5122,"residential",NA,NA,"B",0,"0","F","F"
"5187","43707860",5122,"residential",NA,NA,"B",0,"0","F","F"
"5188","43707861",5122,"residential",NA,NA,"B",0,"0","F","F"
"5189","43707862",5122,"residential",NA,NA,"B",0,"0","F","F"
"5190","43707863",5122,"residential",NA,NA,"B",0,"0","F","F"
"5191","43707864",5122,"residential",NA,NA,"B",0,"0","F","F"
"5192","43707866",5122,"residential",NA,NA,"B",0,"0","F","F"
"5193","43707867",5122,"residential",NA,NA,"B",0,"0","F","F"
"5194","43707868",5122,"residential",NA,NA,"B",0,"0","F","F"
"5195","43707869",5122,"residential",NA,NA,"B",0,"0","F","F"
"5196","43707870",5122,"residential",NA,NA,"B",0,"0","F","F"
"5197","43707871",5122,"residential",NA,NA,"B",0,"0","F","F"
"5198","43707873",5122,"residential",NA,NA,"B",0,"0","F","F"
"5199","43707875",5122,"residential",NA,NA,"B",0,"0","F","F"
"5200","43707876",5122,"residential",NA,NA,"B",0,"0","F","F"
"5201","43707877",5122,"residential",NA,NA,"B",0,"0","F","F"
"5202","43707878",5122,"residential",NA,NA,"B",0,"0","F","F"
"5203","43707879",5122,"residential",NA,NA,"B",0,"0","F","F"
"5204","43707880",5122,"residential",NA,NA,"B",0,"0","F","F"
"5205","43707882",5122,"residential",NA,NA,"B",0,"0","F","F"
"5206","43707883",5122,"residential",NA,NA,"B",0,"0","F","F"
"5207","43707884",5122,"residential",NA,NA,"B",0,"0","F","F"
"5208","43707885",5122,"residential",NA,NA,"B",0,"0","F","F"
"5209","43707886",5122,"residential",NA,NA,"B",0,"0","F","F"
"5210","43707887",5122,"residential",NA,NA,"B",0,"0","F","F"
"5211","43707889",5122,"residential",NA,NA,"B",0,"0","F","F"
"5212","43707892",5122,"residential",NA,NA,"B",0,"0","F","F"
"5213","43707893",5122,"residential",NA,NA,"B",0,"0","F","F"
"5214","43707894",5122,"residential",NA,NA,"B",0,"0","F","F"
"5215","43707895",5122,"residential",NA,NA,"B",0,"0","F","F"
"5216","43707896",5122,"residential",NA,NA,"B",0,"0","F","F"
"5217","43707897",5122,"residential",NA,NA,"B",0,"0","F","F"
"5218","43707898",5122,"residential",NA,NA,"B",0,"0","F","F"
"5219","43707899",5122,"residential",NA,NA,"B",0,"0","F","F"
"5220","43707900",5122,"residential",NA,NA,"B",0,"0","F","F"
"5221","43707901",5122,"residential",NA,NA,"B",0,"0","F","F"
"5222","43707902",5122,"residential",NA,NA,"B",0,"0","F","F"
"5223","43707904",5122,"residential",NA,NA,"B",0,"0","F","F"
"5224","43707906",5122,"residential",NA,NA,"B",0,"0","F","F"
"5225","43707908",5122,"residential",NA,NA,"B",0,"0","F","F"
"5226","43707909",5122,"residential",NA,NA,"B",0,"0","F","F"
"5227","43707910",5122,"residential",NA,NA,"B",0,"0","F","F"
"5228","43707911",5122,"residential",NA,NA,"B",0,"0","F","F"
"5229","43707912",5122,"residential",NA,NA,"B",0,"0","F","F"
"5230","43707913",5122,"residential",NA,NA,"B",0,"0","F","F"
"5231","43707914",5122,"residential",NA,NA,"B",0,"0","F","F"
"5232","43707915",5122,"residential",NA,NA,"B",0,"0","F","F"
"5233","43707916",5122,"residential",NA,NA,"B",0,"0","F","F"
"5234","43707918",5122,"residential",NA,NA,"B",0,"0","F","F"
"5235","43707922",5122,"residential",NA,NA,"B",0,"0","F","F"
"5236","43707927",5122,"residential",NA,NA,"B",0,"0","F","F"
"5237","43707930",5122,"residential",NA,NA,"B",0,"0","F","F"
"5238","43707931",5122,"residential",NA,NA,"B",0,"0","F","F"
"5239","43707932",5122,"residential",NA,NA,"B",0,"0","F","F"
"5240","43707933",5122,"residential",NA,NA,"B",0,"0","F","F"
"5241","43707935",5122,"residential",NA,NA,"B",0,"0","F","F"
"5242","43707936",5122,"residential",NA,NA,"B",0,"0","F","F"
"5243","43707937",5122,"residential",NA,NA,"B",0,"0","F","F"
"5244","43707938",5122,"residential",NA,NA,"B",0,"0","F","F"
"5245","43707939",5122,"residential",NA,NA,"B",0,"0","F","F"
"5246","43707940",5122,"residential",NA,NA,"B",0,"0","F","F"
"5247","43707941",5122,"residential",NA,NA,"B",0,"0","F","F"
"5248","43707942",5122,"residential",NA,NA,"B",0,"0","F","F"
"5249","43707944",5122,"residential",NA,NA,"B",0,"0","F","F"
"5250","43707945",5122,"residential",NA,NA,"B",0,"0","F","F"
"5251","43707946",5122,"residential",NA,NA,"B",0,"0","F","F"
"5252","43707947",5122,"residential",NA,NA,"B",0,"0","F","F"
"5253","43707948",5122,"residential",NA,NA,"B",0,"0","F","F"
"5254","43707949",5122,"residential",NA,NA,"B",0,"0","F","F"
"5255","43707950",5122,"residential",NA,NA,"B",0,"0","F","F"
"5256","43707951",5122,"residential",NA,NA,"B",0,"0","F","F"
"5257","43707952",5122,"residential",NA,NA,"B",0,"0","F","F"
"5258","43707953",5122,"residential",NA,NA,"B",0,"0","F","F"
"5259","43707954",5122,"residential",NA,NA,"B",0,"0","F","F"
"5260","43707955",5122,"residential",NA,NA,"B",0,"0","F","F"
"5261","43707958",5122,"residential",NA,NA,"B",0,"0","F","F"
"5262","43707963",5122,"residential",NA,NA,"B",0,"0","F","F"
"5263","43707964",5122,"residential","BL_03_513 St.",NA,"B",0,"0","F","F"
"5264","43707965",5122,"residential","BL_03_511 St.",NA,"B",0,"0","F","F"
"5265","43707966",5122,"residential",NA,NA,"B",0,"0","F","F"
"5266","43707967",5122,"residential",NA,NA,"B",0,"0","F","F"
"5267","43707968",5122,"residential",NA,NA,"B",0,"0","F","F"
"5268","43707969",5122,"residential",NA,NA,"B",0,"0","F","F"
"5269","43707970",5122,"residential",NA,NA,"B",0,"0","F","F"
"5270","43707971",5122,"residential",NA,NA,"B",0,"0","F","F"
"5271","43707972",5122,"residential",NA,NA,"B",0,"0","F","F"
"5272","43707973",5122,"residential",NA,NA,"B",0,"0","F","F"
"5273","43707974",5122,"residential",NA,NA,"B",0,"0","F","F"
"5274","43707975",5122,"residential",NA,NA,"B",0,"0","F","F"
"5275","43707976",5122,"residential",NA,NA,"B",0,"0","F","F"
"5276","43707977",5122,"residential",NA,NA,"B",0,"0","F","F"
"5277","43707979",5122,"residential",NA,NA,"B",0,"0","F","F"
"5278","43707980",5122,"residential",NA,NA,"B",0,"0","F","F"
"5279","43707981",5122,"residential",NA,NA,"B",0,"0","F","F"
"5280","43707982",5122,"residential",NA,NA,"B",0,"0","F","F"
"5281","43707983",5122,"residential",NA,NA,"B",0,"0","F","F"
"5282","43707984",5122,"residential",NA,NA,"B",0,"0","F","F"
"5283","43707985",5122,"residential",NA,NA,"B",0,"0","F","F"
"5284","43707986",5122,"residential",NA,NA,"B",0,"0","F","F"
"5285","43707987",5122,"residential",NA,NA,"B",0,"0","F","F"
"5286","43707988",5122,"residential",NA,NA,"B",0,"0","F","F"
"5287","43707989",5122,"residential",NA,NA,"B",0,"0","F","F"
"5288","43707990",5122,"residential",NA,NA,"B",0,"0","F","F"
"5289","43707991",5122,"residential",NA,NA,"B",0,"0","F","F"
"5290","43707992",5122,"residential",NA,NA,"B",0,"0","F","F"
"5291","43707995",5122,"residential",NA,NA,"B",0,"0","F","F"
"5292","43707996",5122,"residential",NA,NA,"B",0,"0","F","F"
"5293","43707997",5122,"residential",NA,NA,"B",0,"0","F","F"
"5294","43707998",5122,"residential",NA,NA,"B",0,"0","F","F"
"5295","43707999",5122,"residential",NA,NA,"B",0,"0","F","F"
"5296","43708000",5122,"residential",NA,NA,"B",0,"0","F","F"
"5297","43708003",5122,"residential",NA,NA,"B",0,"0","F","F"
"5298","43708004",5122,"residential",NA,NA,"B",0,"0","F","F"
"5299","43708005",5122,"residential",NA,NA,"B",0,"0","F","F"
"5300","43708006",5122,"residential",NA,NA,"B",0,"0","F","F"
"5301","43708013",5122,"residential",NA,NA,"B",0,"0","F","F"
"5302","43708014",5122,"residential",NA,NA,"B",0,"0","F","F"
"5303","43708017",5122,"residential","BL_03_536 St.",NA,"B",0,"0","F","F"
"5304","43708018",5122,"residential","BL_03_503 St.",NA,"B",0,"0","F","F"
"5305","43708027",5122,"residential",NA,NA,"B",0,"0","F","F"
"5306","43918942",5122,"residential",NA,NA,"B",0,"0","F","F"
"5307","43918943",5122,"residential",NA,NA,"B",0,"0","F","F"
"5308","43918944",5122,"residential",NA,NA,"B",0,"0","F","F"
"5309","43918945",5122,"residential",NA,NA,"B",0,"0","F","F"
"5310","43918949",5122,"residential",NA,NA,"B",0,"0","F","F"
"5311","43918954",5122,"residential",NA,NA,"B",0,"0","F","F"
"5312","43918955",5122,"residential",NA,NA,"B",0,"0","F","F"
"5313","43918956",5122,"residential",NA,NA,"B",0,"0","F","F"
"5314","43918957",5122,"residential",NA,NA,"B",0,"0","F","F"
"5315","43918967",5122,"residential",NA,NA,"B",0,"0","F","F"
"5316","43918968",5122,"residential",NA,NA,"B",0,"0","F","F"
"5317","43918969",5122,"residential",NA,NA,"B",0,"0","F","F"
"5318","43918974",5122,"residential",NA,NA,"B",0,"0","F","F"
"5319","43918976",5122,"residential",NA,NA,"B",0,"0","F","F"
"5320","43918977",5122,"residential",NA,NA,"B",0,"0","F","F"
"5321","43919007",5122,"residential",NA,NA,"B",0,"0","F","F"
"5322","43919008",5122,"residential",NA,NA,"B",0,"0","F","F"
"5323","43919009",5122,"residential",NA,NA,"B",0,"0","F","F"
"5324","43919010",5122,"residential",NA,NA,"B",0,"0","F","F"
"5325","43919013",5122,"residential",NA,NA,"B",0,"0","F","F"
"5326","43919016",5122,"residential",NA,NA,"B",0,"0","F","F"
"5327","43919017",5122,"residential",NA,NA,"B",0,"0","F","F"
"5328","43919018",5122,"residential",NA,NA,"B",0,"0","F","F"
"5329","43919019",5122,"residential",NA,NA,"B",0,"0","F","F"
"5330","43919021",5122,"residential",NA,NA,"B",0,"0","F","F"
"5331","43919022",5122,"residential",NA,NA,"B",0,"0","F","F"
"5332","43919023",5122,"residential",NA,NA,"B",0,"0","F","F"
"5333","43919024",5122,"residential",NA,NA,"B",0,"0","F","F"
"5334","43919025",5122,"residential",NA,NA,"B",0,"0","F","F"
"5335","43919026",5122,"residential",NA,NA,"B",0,"0","F","F"
"5336","43919027",5122,"residential",NA,NA,"B",0,"0","F","F"
"5337","43919031",5122,"residential",NA,NA,"B",0,"0","F","F"
"5338","43919033",5122,"residential",NA,NA,"B",0,"0","F","F"
"5339","43919034",5122,"residential",NA,NA,"B",0,"0","F","F"
"5340","43919035",5122,"residential",NA,NA,"B",0,"0","F","F"
"5341","43919037",5122,"residential",NA,NA,"B",0,"0","F","F"
"5342","43919041",5122,"residential",NA,NA,"B",0,"0","F","F"
"5343","43919042",5122,"residential",NA,NA,"B",0,"0","F","F"
"5344","43919045",5122,"residential",NA,NA,"B",0,"0","F","F"
"5345","43919048",5122,"residential",NA,NA,"B",0,"0","F","F"
"5346","43919049",5122,"residential",NA,NA,"B",0,"0","F","F"
"5347","43919050",5122,"residential",NA,NA,"B",0,"0","F","F"
"5348","43919052",5122,"residential",NA,NA,"B",0,"0","F","F"
"5349","43919054",5122,"residential",NA,NA,"B",0,"0","F","F"
"5350","43919055",5122,"residential",NA,NA,"B",0,"0","F","F"
"5351","43919060",5122,"residential","GL_09_1928 St.",NA,"B",0,"0","F","F"
"5352","43919061",5122,"residential",NA,NA,"B",0,"0","F","F"
"5353","43919062",5122,"residential",NA,NA,"B",0,"0","F","F"
"5354","43919063",5122,"residential",NA,NA,"B",0,"0","F","F"
"5355","43919064",5122,"residential",NA,NA,"B",0,"0","F","F"
"5356","43919065",5122,"residential",NA,NA,"B",0,"0","F","F"
"5357","43919066",5122,"residential",NA,NA,"B",0,"0","F","F"
"5358","43919067",5122,"residential",NA,NA,"B",0,"0","F","F"
"5359","43919068",5122,"residential",NA,NA,"B",0,"0","F","F"
"5360","43919070",5122,"residential","GL_09_2082 St.",NA,"B",0,"0","F","F"
"5361","43919076",5122,"residential","GL_09_2059 St.",NA,"B",0,"0","F","F"
"5362","43919077",5122,"residential","GL_09_2057 St.",NA,"B",0,"0","F","F"
"5363","43919078",5122,"residential","GL_09_2043 St.",NA,"B",0,"0","F","F"
"5364","43919079",5122,"residential",NA,NA,"B",0,"0","F","F"
"5365","43919080",5122,"residential","GL_09_2033 St.",NA,"B",0,"0","F","F"
"5366","43919081",5122,"residential","GL_09_2054 St.",NA,"B",0,"0","F","F"
"5367","43919082",5122,"residential","GL_09_2072 St.",NA,"B",0,"0","F","F"
"5368","43919083",5122,"residential","GL_09_2059 St.",NA,"B",0,"0","F","F"
"5369","43919084",5122,"residential","GL_09_2073 St.",NA,"B",0,"0","F","F"
"5370","43919085",5122,"residential","GL_09_2053 St.",NA,"B",0,"0","F","F"
"5371","43919087",5122,"residential","GL_09_2073 St.",NA,"B",0,"0","F","F"
"5372","43919088",5122,"residential","GL_09_2059 St.",NA,"B",0,"0","F","F"
"5373","43919089",5122,"residential","GL_09_2026 St.",NA,"B",0,"0","F","F"
"5374","43919091",5122,"residential","GL_09_2063 St.",NA,"B",0,"0","F","F"
"5375","43919092",5122,"residential",NA,NA,"B",0,"0","F","F"
"5376","43919093",5122,"residential","GL_09_2048 St.",NA,"B",0,"0","F","F"
"5377","43919094",5122,"residential",NA,NA,"B",0,"0","F","F"
"5378","43919097",5122,"residential","GL_09_2048 St.",NA,"B",0,"1","T","F"
"5379","43919098",5122,"residential","GL_09_2069 St.",NA,"B",0,"0","F","F"
"5380","43919099",5122,"residential",NA,NA,"B",0,"0","F","F"
"5381","43919100",5122,"residential",NA,NA,"B",0,"0","F","F"
"5382","43919101",5122,"residential","GL_09_2065 St.",NA,"B",0,"0","F","F"
"5383","43919103",5122,"residential",NA,NA,"B",0,"0","F","F"
"5384","43919104",5122,"residential",NA,NA,"B",0,"0","F","F"
"5385","43919105",5122,"residential",NA,NA,"B",0,"0","F","F"
"5386","43919106",5122,"residential",NA,NA,"B",0,"0","F","F"
"5387","43919107",5122,"residential",NA,NA,"B",0,"0","F","F"
"5388","43919110",5122,"residential",NA,NA,"B",0,"0","F","F"
"5389","43919112",5122,"residential",NA,NA,"B",0,"0","F","F"
"5390","43919113",5122,"residential",NA,NA,"B",0,"0","F","F"
"5391","43919114",5122,"residential","GL_09_1917 St.",NA,"B",0,"0","F","F"
"5392","43919116",5122,"residential",NA,NA,"B",0,"0","F","F"
"5393","43919117",5122,"residential",NA,NA,"B",0,"0","F","F"
"5394","43919119",5122,"residential","GL_09_1934 St.",NA,"B",0,"0","F","F"
"5395","43919120",5122,"residential","GL_09_1925 St.",NA,"B",0,"0","F","F"
"5396","43919121",5122,"residential","GL_09_1933 St.",NA,"B",0,"0","F","F"
"5397","43919123",5122,"residential",NA,NA,"B",0,"0","F","F"
"5398","43919124",5122,"residential",NA,NA,"B",0,"0","F","F"
"5399","43919125",5122,"residential",NA,NA,"B",0,"0","F","F"
"5400","43919126",5122,"residential",NA,NA,"B",0,"0","F","F"
"5401","43919129",5122,"residential",NA,NA,"B",0,"0","F","F"
"5402","43919131",5122,"residential",NA,NA,"B",0,"0","F","F"
"5403","43919132",5122,"residential",NA,NA,"B",0,"0","F","F"
"5404","43919133",5122,"residential",NA,NA,"B",0,"0","F","F"
"5405","43919136",5122,"residential",NA,NA,"B",0,"0","F","F"
"5406","43919137",5122,"residential",NA,NA,"B",0,"0","F","F"
"5407","43919139",5122,"residential",NA,NA,"B",0,"0","F","F"
"5408","43919140",5122,"residential","GL_09_1937 St.",NA,"B",0,"0","F","F"
"5409","43919141",5122,"residential","GL_09_1969 St.",NA,"B",0,"0","F","F"
"5410","43919142",5122,"residential",NA,NA,"B",0,"0","F","F"
"5411","43919143",5122,"residential",NA,NA,"B",0,"0","F","F"
"5412","43919144",5122,"residential",NA,NA,"B",0,"0","F","F"
"5413","43919145",5122,"residential","GL_09_1920 St.",NA,"B",0,"0","F","F"
"5414","43919146",5122,"residential",NA,NA,"B",0,"0","F","F"
"5415","43919147",5122,"residential",NA,NA,"B",0,"0","F","F"
"5416","43919149",5122,"residential",NA,NA,"B",0,"0","F","F"
"5417","43919150",5122,"residential",NA,NA,"B",0,"0","F","F"
"5418","43919155",5122,"residential",NA,NA,"B",0,"0","F","F"
"5419","43919156",5122,"residential",NA,NA,"B",0,"0","F","F"
"5420","43919157",5122,"residential",NA,NA,"B",0,"0","F","F"
"5421","43919158",5122,"residential",NA,NA,"B",0,"0","F","F"
"5422","43919159",5122,"residential",NA,NA,"B",0,"0","F","F"
"5423","43919160",5122,"residential",NA,NA,"B",0,"0","F","F"
"5424","43919161",5122,"residential",NA,NA,"B",0,"0","F","F"
"5425","43919162",5122,"residential",NA,NA,"B",0,"0","F","F"
"5426","43919163",5122,"residential",NA,NA,"B",0,"0","F","F"
"5427","43919164",5122,"residential",NA,NA,"B",0,"0","F","F"
"5428","43919165",5122,"residential",NA,NA,"B",0,"0","F","F"
"5429","43919166",5122,"residential",NA,NA,"B",0,"0","F","F"
"5430","43919168",5122,"residential",NA,NA,"B",0,"0","F","F"
"5431","43919170",5122,"residential",NA,NA,"B",0,"0","F","F"
"5432","43919171",5122,"residential",NA,NA,"B",0,"0","F","F"
"5433","43919173",5122,"residential",NA,NA,"B",0,"0","F","F"
"5434","43919174",5122,"residential",NA,NA,"B",0,"0","F","F"
"5435","43919176",5122,"residential",NA,NA,"B",0,"0","F","F"
"5436","43919179",5122,"residential",NA,NA,"B",0,"0","F","F"
"5437","43919181",5122,"residential",NA,NA,"B",0,"0","F","F"
"5438","43919182",5122,"residential",NA,NA,"B",0,"0","F","F"
"5439","43919184",5122,"residential",NA,NA,"B",0,"0","F","F"
"5440","43919186",5122,"residential",NA,NA,"B",0,"0","F","F"
"5441","43923818",5122,"residential",NA,NA,"B",0,"0","F","F"
"5442","43923819",5122,"residential",NA,NA,"B",0,"0","F","F"
"5443","43923820",5122,"residential",NA,NA,"B",0,"0","F","F"
"5444","43923821",5122,"residential",NA,NA,"B",0,"0","F","F"
"5445","43923822",5122,"residential",NA,NA,"B",0,"0","F","F"
"5446","43923823",5122,"residential",NA,NA,"B",0,"0","F","F"
"5447","43923824",5122,"residential",NA,NA,"B",0,"0","F","F"
"5448","43923825",5122,"residential",NA,NA,"B",0,"0","F","F"
"5449","43923826",5122,"residential",NA,NA,"B",0,"0","F","F"
"5450","43923828",5122,"residential",NA,NA,"B",0,"0","F","F"
"5451","43923829",5122,"residential",NA,NA,"B",0,"0","F","F"
"5452","43923830",5122,"residential",NA,NA,"B",0,"0","F","F"
"5453","43923831",5122,"residential",NA,NA,"B",0,"0","F","F"
"5454","43923832",5122,"residential",NA,NA,"B",0,"0","F","F"
"5455","43923833",5122,"residential",NA,NA,"B",0,"0","F","F"
"5456","43923834",5122,"residential",NA,NA,"B",0,"0","F","F"
"5457","43923835",5122,"residential",NA,NA,"B",0,"0","F","F"
"5458","43923836",5122,"residential",NA,NA,"B",0,"0","F","F"
"5459","43923837",5122,"residential",NA,NA,"B",0,"0","F","F"
"5460","43923838",5122,"residential",NA,NA,"B",0,"0","F","F"
"5461","43923839",5122,"residential",NA,NA,"B",0,"0","F","F"
"5462","43923840",5122,"residential",NA,NA,"B",0,"0","F","F"
"5463","43923842",5122,"residential",NA,NA,"B",0,"0","F","F"
"5464","43923843",5122,"residential",NA,NA,"B",0,"0","F","F"
"5465","43923844",5122,"residential",NA,NA,"B",0,"0","F","F"
"5466","43923845",5122,"residential",NA,NA,"B",0,"0","F","F"
"5467","43923847",5122,"residential",NA,NA,"B",0,"0","F","F"
"5468","43923848",5122,"residential",NA,NA,"B",0,"0","F","F"
"5469","43923850",5141,"service",NA,NA,"B",0,"0","F","F"
"5470","43923851",5122,"residential",NA,NA,"B",0,"0","F","F"
"5471","43923853",5122,"residential",NA,NA,"B",0,"0","F","F"
"5472","43923854",5122,"residential",NA,NA,"B",0,"0","F","F"
"5473","43923855",5122,"residential",NA,NA,"B",0,"0","F","F"
"5474","43923856",5122,"residential",NA,NA,"B",0,"0","F","F"
"5475","43923857",5122,"residential",NA,NA,"B",0,"0","F","F"
"5476","43923859",5122,"residential",NA,NA,"B",0,"0","F","F"
"5477","43923860",5122,"residential",NA,NA,"B",0,"0","F","F"
"5478","43923861",5122,"residential",NA,NA,"B",0,"0","F","F"
"5479","43923862",5122,"residential",NA,NA,"B",0,"0","F","F"
"5480","43923863",5122,"residential",NA,NA,"B",0,"0","F","F"
"5481","43923864",5122,"residential",NA,NA,"B",0,"0","F","F"
"5482","43923865",5122,"residential",NA,NA,"B",0,"0","F","F"
"5483","43923866",5122,"residential",NA,NA,"B",0,"0","F","F"
"5484","43923867",5122,"residential",NA,NA,"B",0,"0","F","F"
"5485","43923868",5122,"residential",NA,NA,"B",0,"0","F","F"
"5486","43923869",5122,"residential",NA,NA,"B",0,"0","F","F"
"5487","43923870",5122,"residential",NA,NA,"B",0,"0","F","F"
"5488","43923871",5122,"residential",NA,NA,"B",0,"0","F","F"
"5489","43923872",5122,"residential",NA,NA,"B",0,"0","F","F"
"5490","43923873",5122,"residential",NA,NA,"B",0,"0","F","F"
"5491","43923874",5122,"residential",NA,NA,"B",0,"0","F","F"
"5492","43923875",5122,"residential",NA,NA,"B",0,"0","F","F"
"5493","43923876",5122,"residential",NA,NA,"B",0,"0","F","F"
"5494","43923877",5122,"residential",NA,NA,"B",0,"0","F","F"
"5495","43923878",5122,"residential",NA,NA,"B",0,"0","F","F"
"5496","43923879",5122,"residential",NA,NA,"B",0,"0","F","F"
"5497","43923880",5122,"residential",NA,NA,"B",0,"0","F","F"
"5498","43923881",5122,"residential",NA,NA,"B",0,"0","F","F"
"5499","43923883",5122,"residential",NA,NA,"B",0,"0","F","F"
"5500","43923885",5122,"residential",NA,NA,"B",0,"0","F","F"
"5501","43923888",5122,"residential",NA,NA,"B",0,"0","F","F"
"5502","43923889",5122,"residential",NA,NA,"B",0,"0","F","F"
"5503","43923890",5122,"residential",NA,NA,"B",0,"0","F","F"
"5504","43923891",5122,"residential",NA,NA,"B",0,"0","F","F"
"5505","43923892",5122,"residential",NA,NA,"B",0,"0","F","F"
"5506","43923893",5122,"residential",NA,NA,"B",0,"0","F","F"
"5507","43923894",5122,"residential",NA,NA,"B",0,"0","F","F"
"5508","43923895",5122,"residential",NA,NA,"B",0,"0","F","F"
"5509","43923896",5122,"residential",NA,NA,"B",0,"0","F","F"
"5510","43923897",5122,"residential",NA,NA,"B",0,"0","F","F"
"5511","43923898",5122,"residential",NA,NA,"B",0,"0","F","F"
"5512","43923899",5122,"residential",NA,NA,"B",0,"0","F","F"
"5513","43923900",5122,"residential",NA,NA,"B",0,"0","F","F"
"5514","43923901",5122,"residential",NA,NA,"B",0,"0","F","F"
"5515","43923902",5114,"secondary",NA,NA,"F",0,"1","T","F"
"5516","43923903",5122,"residential",NA,NA,"B",0,"0","F","F"
"5517","43923904",5122,"residential",NA,NA,"B",0,"0","F","F"
"5518","43923905",5122,"residential","LD_02_0290 St",NA,"B",0,"0","F","F"
"5519","43923906",5122,"residential","LD_02_0284 St",NA,"B",0,"0","F","F"
"5520","43923907",5122,"residential","LD_02_0286 St.",NA,"B",0,"0","F","F"
"5521","43923909",5122,"residential","LD_02_0267 St.",NA,"B",0,"0","F","F"
"5522","43923910",5122,"residential","LD_02_0270 St.",NA,"B",0,"0","F","F"
"5523","43923911",5122,"residential","LD_02_0261 St.",NA,"B",0,"0","F","F"
"5524","43923912",5122,"residential","LD_02_0278 St.",NA,"B",0,"0","F","F"
"5525","43923913",5122,"residential","LD_02_0263 St.",NA,"B",0,"0","F","F"
"5526","43923914",5122,"residential","LD_02_0276 St.",NA,"B",0,"0","F","F"
"5527","43923916",5122,"residential",NA,NA,"B",0,"0","F","F"
"5528","43923917",5122,"residential",NA,NA,"B",0,"0","F","F"
"5529","43923918",5122,"residential",NA,NA,"B",0,"0","F","F"
"5530","43923919",5122,"residential",NA,NA,"B",0,"0","F","F"
"5531","43923920",5122,"residential",NA,NA,"B",0,"0","F","F"
